situacao_estudante;aluno_id;ano;curso;idade;genero;renda_familiar;tem_bolsa;trabalha;frequencia;media_notas;n_reprovacoes;apoio_familiar;evadiu
Matriculado;2023_00264;2023;Direito;18;Outro;4248,0;1;1;0,856231759;76,65;0;1;0
Matriculado;2023_00265;2023;Administração;25;Feminino;13508,0;0;0;0,943013463;72,36;4;1;0
Matriculado;2023_00266;2023;Pedagogia;24;Feminino;10583,0;1;1;0,890993324;83,14;1;1;0
Ingressante;2023_00267;2023;Arquitetura;24;Masculino;11782,0;0;0;0,803890167;66,23;1;1;0
Ingressante;2023_00268;2023;Psicologia;23;Feminino;11467,0;1;1;0,610514309;86,06;0;1;0
Ingressante;2023_00269;2023;Direito;20;Feminino;4529,0;0;0;0,88201612;80,74;1;0;0
Matriculado;2023_00270;2023;Medicina;18;Feminino;11172,0;0;0;0,858446908;55,19;3;0;0
Ingressante;2023_00271;2023;Arquitetura;19;Masculino;13195,0;0;1;0,84839233;76,81;2;0;1
Matriculado;2023_00272;2023;Arquitetura;28;Feminino;12854,0;0;0;0,862062888;37,15;3;0;0
Matriculado;2023_00273;2023;Arquitetura;22;Feminino;13436,0;0;0;0,604145774;83,03;0;1;0
Matriculado;2023_00274;2023;Engenharia;28;Masculino;6327,0;0;0;0,576040516;63,93;3;1;0
Ingressante;2023_00275;2023;Pedagogia;28;Masculino;12504,0;1;0;0,705972309;53,34;1;0;1
Ingressante;2023_00276;2023;Engenharia;21;Masculino;12676,0;1;0;0,778802794;38,78;2;1;1
Ingressante;2023_00277;2023;Medicina;28;Masculino;12262,0;1;1;0,823411639;62,97;1;1;0
Ingressante;2023_00278;2023;Engenharia;24;Feminino;14495,0;0;0;0,943002125;83,23;0;0;0
Matriculado;2023_00279;2023;Administração;22;Masculino;2047,0;1;0;0,979924085;68,64;3;0;0
Matriculado;2023_00280;2023;Pedagogia;22;Masculino;1333,0;1;0;0,901338484;59,05;1;1;0
Matriculado;2023_00281;2023;Pedagogia;17;Feminino;10389,0;0;0;0,938527274;62,15;0;1;0
Matriculado;2023_00282;2023;Medicina;20;Masculino;6582,0;0;0;0,699752863;84,94;1;0;0
Ingressante;2023_00283;2023;Psicologia;21;Feminino;3672,0;0;0;0,760999558;75,48;0;1;0
Ingressante;2023_00284;2023;Administração;28;Masculino;13610,0;0;0;0,791863084;64,37;0;0;0
Ingressante;2023_00285;2023;Direito;27;Outro;4510,0;0;0;0,887814162;79,01;1;0;0
Ingressante;2023_00286;2023;Engenharia;19;Feminino;4743,0;0;1;0,747910894;76,9;0;0;0
Matriculado;2023_00287;2023;Computação;29;Feminino;8815,0;1;1;0,865742879;51,66;1;0;1
Matriculado;2023_00288;2023;Engenharia;25;Masculino;12262,0;0;0;0,820544351;59,8;2;1;0
Ingressante;2023_00289;2023;Arquitetura;17;Feminino;6184,0;0;0;0,916972114;86,29;1;1;0
Matriculado;2023_00290;2023;Engenharia;22;Masculino;14009,0;1;1;0,891115829;75,14;0;0;0
Matriculado;2023_00291;2023;Direito;22;Masculino;1849,0;1;0;0,80692391;91,58;2;0;1
Ingressante;2023_00292;2023;Engenharia;26;Masculino;5576,0;1;1;0,914753891;73,98;0;1;1
Matriculado;2023_00293;2023;Administração;21;Feminino;11059,0;0;0;0,86104451;54,35;4;0;0
Matriculado;2023_00294;2023;Administração;28;Feminino;14188,0;0;0;0,641550965;64,68;4;1;0
Matriculado;2023_00295;2023;Pedagogia;21;Feminino;1843,0;0;1;0,744246208;76,81;1;1;0
Ingressante;2023_00296;2023;Medicina;26;Masculino;6599,0;0;1;0,942380182;64,86;1;1;0
Matriculado;2023_00297;2023;Psicologia;29;Masculino;8628,0;0;0;0,726013502;65,9;0;0;0
Ingressante;2023_00298;2023;Computação;21;Feminino;6840,0;0;0;0,945261342;95,52;0;0;0
Ingressante;2023_00299;2023;Arquitetura;22;Masculino;8382,0;1;0;0,694989913;61,44;2;1;1
Matriculado;2023_00300;2023;Engenharia;24;Feminino;2818,0;0;1;0,793042344;69,82;0;1;0
Matriculado;2023_00301;2023;Engenharia;18;Masculino;12371,0;0;1;0,70927906;68,9;2;1;1
Matriculado;2023_00302;2023;Direito;22;Feminino;10066,0;0;0;0,681948824;78,69;3;1;0
Matriculado;2023_00303;2023;Medicina;17;Feminino;9069,0;1;0;0,905697718;68,91;0;1;0
Matriculado;2023_00304;2023;Administração;20;Masculino;13700,0;0;0;0,737817008;66,94;1;1;1
Ingressante;2023_00305;2023;Computação;26;Masculino;10802,0;0;0;0,897053392;95,23;1;1;0
Matriculado;2023_00306;2023;Pedagogia;19;Feminino;14016,0;0;0;0,570351669;63,46;3;0;0
Matriculado;2023_00307;2023;Administração;25;Feminino;8900,0;0;1;0,762252162;75,99;0;1;0
Matriculado;2023_00308;2023;Arquitetura;19;Masculino;2173,0;0;0;0,660163167;45,69;0;1;1
Matriculado;2023_00309;2023;Medicina;22;Masculino;8442,0;0;0;0,808535203;65,03;0;0;1
Ingressante;2023_00310;2023;Arquitetura;17;Feminino;6696,0;0;1;0,885141501;63,55;2;1;0
Matriculado;2023_00311;2023;Psicologia;28;Feminino;11621,0;1;0;0,901579394;63,91;3;0;0
Matriculado;2023_00312;2023;Pedagogia;22;Masculino;11876,0;0;0;0,81539712;39,19;1;1;0
Matriculado;2023_00313;2023;Psicologia;20;Feminino;3379,0;1;0;0,867054956;59,68;0;1;0
Matriculado;2023_00314;2023;Direito;24;Masculino;5463,0;0;0;0,945456694;51,97;0;0;0
Ingressante;2023_00315;2023;Arquitetura;29;Feminino;3470,0;0;1;0,592309194;81,29;1;1;0
Matriculado;2023_00316;2023;Direito;27;Masculino;6444,0;0;1;0,574908368;52,02;1;0;0
Ingressante;2023_00317;2023;Engenharia;25;Outro;5201,0;0;0;0,633163925;74,42;0;1;1
Matriculado;2023_00318;2023;Psicologia;20;Feminino;1466,0;0;0;0,865495117;75,13;0;1;0
Matriculado;2023_00319;2023;Medicina;26;Feminino;12825,0;0;0;0,724034909;56,06;2;1;1
Matriculado;2023_00320;2023;Arquitetura;28;Feminino;13941,0;1;0;0,66938371;52,24;0;1;0
Matriculado;2023_00321;2023;Computação;26;Outro;11537,0;1;0;0,870787713;60,76;1;1;0
Matriculado;2023_00322;2023;Pedagogia;22;Feminino;4482,0;1;0;0,751938734;59,02;1;0;0
Ingressante;2023_00323;2023;Administração;17;Feminino;10284,0;0;0;0,675844783;50,25;2;0;0
Ingressante;2023_00324;2023;Medicina;20;Feminino;8131,0;0;0;0,833514337;60,56;0;0;0
Matriculado;2023_00325;2023;Medicina;23;Feminino;7188,0;0;1;0,896197014;69,67;5;1;0
Matriculado;2023_00326;2023;Direito;28;Feminino;13895,0;0;1;0,828743182;47,13;0;0;0
Matriculado;2023_00327;2023;Psicologia;17;Masculino;1985,0;0;1;0,757740322;62,07;0;0;0
Matriculado;2023_00328;2023;Arquitetura;24;Feminino;14460,0;0;0;0,849031703;57,12;0;1;0
Matriculado;2023_00329;2023;Arquitetura;28;Masculino;10071,0;1;1;0,77976584;66,4;1;0;0
Matriculado;2023_00330;2023;Engenharia;26;Outro;4558,0;0;1;0,972834748;93,26;0;1;0
Matriculado;2023_00331;2023;Engenharia;28;Masculino;8348,0;0;1;0,836244804;42,27;0;1;0
Matriculado;2023_00332;2023;Pedagogia;27;Outro;9009,0;0;0;0,967741039;63,4;0;0;0
Ingressante;2023_00333;2023;Direito;22;Feminino;7962,0;0;1;0,922093367;69,19;0;1;0
Ingressante;2023_00334;2023;Medicina;21;Feminino;3351,0;1;0;0,657518539;57,35;0;1;0
Ingressante;2023_00335;2023;Arquitetura;26;Feminino;9839,0;0;1;0,717136536;70,51;5;1;1
Ingressante;2023_00336;2023;Computação;27;Masculino;8553,0;1;0;0,660097569;43,1;2;1;0
Ingressante;2023_00337;2023;Direito;25;Masculino;2456,0;0;1;0,964645054;59,74;1;1;0
Ingressante;2023_00338;2023;Pedagogia;18;Masculino;6789,0;0;1;0,929781757;24,97;0;1;0
Matriculado;2023_00339;2023;Pedagogia;21;Feminino;4726,0;1;0;0,702766973;61,35;0;1;0
Ingressante;2023_00340;2023;Direito;22;Masculino;12773,0;0;0;0,453775973;46,51;1;1;0
Matriculado;2023_00341;2023;Pedagogia;23;Feminino;3429,0;0;0;0,761808841;69,69;0;0;0
Matriculado;2023_00342;2023;Direito;21;Masculino;12254,0;0;0;0,821519332;86,21;1;1;0
Matriculado;2023_00343;2023;Administração;25;Masculino;12156,0;0;0;0,712920269;69,13;1;1;1
Matriculado;2023_00344;2023;Direito;17;Masculino;11370,0;1;0;0,877658333;63,88;2;1;0
Matriculado;2023_00345;2023;Psicologia;23;Outro;6728,0;1;1;0,512425214;57,19;2;1;0
Ingressante;2023_00346;2023;Direito;26;Feminino;2165,0;1;0;0,903563009;60,8;2;1;0
Matriculado;2023_00347;2023;Pedagogia;23;Masculino;13608,0;0;1;0,647237646;61,02;1;1;1
Ingressante;2023_00348;2023;Arquitetura;20;Feminino;9646,0;0;1;0,914890678;65,24;1;1;0
Matriculado;2023_00349;2023;Psicologia;25;Masculino;2566,0;0;1;0,679921445;72,15;3;1;0
Ingressante;2023_00350;2023;Pedagogia;28;Outro;7433,0;1;1;0,802723508;53,47;0;0;0
Matriculado;2023_00351;2023;Engenharia;27;Feminino;8850,0;1;0;0,547959523;82,21;0;1;0
Ingressante;2023_00352;2023;Engenharia;21;Masculino;13021,0;0;1;0,965637389;61,77;2;1;0
Ingressante;2023_00353;2023;Arquitetura;20;Feminino;3449,0;0;0;0,688464419;65,21;0;1;0
Matriculado;2023_00354;2023;Arquitetura;29;Masculino;2594,0;0;1;0,789835495;84,29;0;1;0
Matriculado;2023_00355;2023;Psicologia;23;Outro;5267,0;0;1;0,705389464;33,07;0;1;0
Ingressante;2023_00356;2023;Administração;20;Masculino;2605,0;0;1;0,719813329;26,81;2;0;0
Ingressante;2023_00357;2023;Arquitetura;19;Feminino;7950,0;0;0;0,749661867;70,84;1;1;0
Ingressante;2023_00358;2023;Engenharia;25;Masculino;12790,0;0;0;0,708744673;65,12;0;1;0
Matriculado;2023_00359;2023;Direito;27;Feminino;13413,0;1;1;0,881023999;87,28;0;1;0
Matriculado;2023_00360;2023;Pedagogia;24;Feminino;14377,0;1;1;0,835497568;48,12;2;0;1
Matriculado;2023_00361;2023;Engenharia;17;Feminino;12121,0;1;0;0,917076157;72,28;2;0;0
Ingressante;2023_00362;2023;Engenharia;23;Feminino;4324,0;0;1;0,819248997;59,6;1;1;0
Matriculado;2023_00363;2023;Administração;25;Feminino;4247,0;0;0;0,760794363;79,22;2;1;1
Matriculado;2023_00364;2023;Psicologia;24;Masculino;10297,0;0;1;0,895961562;32,21;0;0;0
Ingressante;2023_00365;2023;Psicologia;24;Masculino;13986,0;0;1;0,884286879;61,03;1;1;0
Matriculado;2023_00366;2023;Medicina;29;Masculino;13782,0;0;0;0,964265306;75,92;0;1;0
Ingressante;2023_00367;2023;Administração;22;Outro;3696,0;1;0;0,646089434;53,08;1;1;0
Ingressante;2023_00368;2023;Direito;27;Masculino;6885,0;0;1;0,894405552;64,18;1;0;0
Matriculado;2023_00369;2023;Psicologia;20;Feminino;4943,0;1;0;0,874476699;65,74;1;1;0
Ingressante;2023_00370;2023;Pedagogia;24;Feminino;5906,0;1;0;0,655661454;70,04;1;1;0
Matriculado;2023_00371;2023;Arquitetura;19;Masculino;14453,0;1;1;0,746032078;48,66;0;1;1
Ingressante;2023_00372;2023;Administração;29;Masculino;5974,0;1;1;0,591992946;57,72;1;0;0
Ingressante;2023_00373;2023;Arquitetura;25;Masculino;5504,0;0;0;0,837470273;72,42;1;1;0
Matriculado;2023_00374;2023;Engenharia;29;Masculino;14017,0;1;0;0,642044379;76,16;1;1;0
Matriculado;2023_00375;2023;Pedagogia;18;Masculino;3771,0;0;0;0,504523397;67,58;3;1;1
Matriculado;2023_00376;2023;Pedagogia;18;Masculino;3709,0;1;1;0,958473722;59,85;0;1;0
Ingressante;2023_00377;2023;Engenharia;28;Feminino;1621,0;0;0;0,8454579;66,4;2;1;0
Matriculado;2023_00378;2023;Administração;29;Outro;4524,0;0;1;0,920308261;77,64;1;1;1
Matriculado;2023_00379;2023;Engenharia;28;Masculino;3749,0;0;1;0,747377692;68,02;1;1;0
Ingressante;2023_00380;2023;Arquitetura;23;Masculino;1854,0;0;0;0,81622279;47,29;2;0;1
Matriculado;2023_00381;2023;Medicina;28;Masculino;10750,0;0;0;0,792613891;48,14;0;0;0
Matriculado;2023_00382;2023;Pedagogia;26;Feminino;13319,0;0;1;0,937225124;65,54;0;1;0
Ingressante;2023_00383;2023;Computação;20;Feminino;9588,0;1;0;0,76984412;40,11;0;0;0
Matriculado;2023_00384;2023;Computação;26;Masculino;11996,0;0;1;0,839591713;76,88;2;0;1
Matriculado;2023_00385;2023;Arquitetura;24;Masculino;6551,0;0;1;0,851703971;51,08;0;0;0
Matriculado;2023_00386;2023;Direito;25;Feminino;7713,0;0;1;0,73985041;47,65;1;1;0
Ingressante;2023_00387;2023;Psicologia;23;Feminino;11486,0;0;0;0,779083892;90,31;1;0;0
Matriculado;2023_00388;2023;Engenharia;21;Masculino;3646,0;0;0;0,474292402;57,33;1;1;0
Matriculado;2023_00389;2023;Engenharia;24;Feminino;7909,0;1;1;0,658653428;69,25;1;1;0
Ingressante;2023_00390;2023;Direito;20;Masculino;9687,0;0;1;0,834901316;73,98;0;1;1
Matriculado;2023_00391;2023;Direito;18;Masculino;1755,0;0;0;0,599957789;86,77;2;0;1
Matriculado;2023_00392;2023;Arquitetura;27;Feminino;1304,0;0;0;0,623235676;56,1;1;0;0
Matriculado;2023_00393;2023;Arquitetura;28;Feminino;12059,0;0;0;0,722075659;67,65;0;0;1
Matriculado;2023_00394;2023;Direito;22;Masculino;13937,0;0;1;0,579119965;63,21;0;0;0
Matriculado;2023_00395;2023;Pedagogia;25;Outro;14935,0;1;0;0,636003208;;3;0;0
Ingressante;2023_00396;2023;Arquitetura;17;Masculino;3505,0;0;1;0,740275069;34,66;0;1;0
Matriculado;2023_00397;2023;Medicina;27;Feminino;6634,0;0;1;0,918023418;62,59;2;1;0
Matriculado;2023_00398;2023;Arquitetura;26;Feminino;6847,0;0;1;0,913415395;64,73;0;1;0
Matriculado;2023_00399;2023;Engenharia;28;Feminino;13828,0;0;1;0,756672512;63,33;0;1;0
Ingressante;2023_00400;2023;Arquitetura;23;Outro;2330,0;1;1;0,667846328;43,32;1;1;0
Ingressante;2023_00401;2023;Pedagogia;26;Masculino;9237,0;0;0;0,861173726;37,18;1;1;1
Ingressante;2023_00402;2023;Direito;25;Outro;3300,0;0;0;0,584054477;41,88;0;1;0
Matriculado;2023_00403;2023;Engenharia;26;Feminino;1455,0;1;1;0,789738104;77,93;0;0;0
Matriculado;2023_00404;2023;Arquitetura;25;Feminino;5565,0;0;0;0,897533619;64,74;0;1;0
Matriculado;2023_00405;2023;Pedagogia;26;Masculino;10722,0;1;0;0,877460642;38,61;0;1;0
Matriculado;2023_00406;2023;Medicina;27;Feminino;1872,0;0;0;0,738398726;86,47;0;1;0
Matriculado;2023_00407;2023;Arquitetura;29;Feminino;2759,0;0;0;0,928946918;94,44;0;1;0
Matriculado;2023_00408;2023;Pedagogia;19;Masculino;13130,0;1;1;0,773945112;69,51;0;0;0
Matriculado;2023_00409;2023;Medicina;27;Outro;10996,0;1;1;0,829798196;71,4;0;1;0
Matriculado;2023_00410;2023;Direito;29;Masculino;8805,0;0;0;0,837666523;66,33;0;0;0
Matriculado;2023_00411;2023;Arquitetura;21;Masculino;1930,0;1;1;0,858675003;55,59;2;1;0
Ingressante;2023_00412;2023;Medicina;24;Feminino;6387,0;0;0;0,86804667;37,54;0;1;0
Ingressante;2023_00413;2023;Engenharia;24;Feminino;3688,0;0;1;0,897568387;48,76;0;1;0
Matriculado;2023_00414;2023;Direito;20;Feminino;11878,0;0;0;0,863792119;64,18;1;1;0
Ingressante;2023_00415;2023;Engenharia;28;Masculino;10638,0;0;1;0,936599814;73,63;0;1;0
Matriculado;2023_00416;2023;Computação;27;Outro;1398,0;1;0;0,756479503;61,52;1;1;0
Matriculado;2023_00417;2023;Administração;27;Masculino;2731,0;0;0;0,548835687;63,57;3;1;0
Matriculado;2023_00418;2023;Arquitetura;17;Masculino;10794,0;0;1;0,782820005;65,66;0;0;0
Matriculado;2023_00419;2023;Medicina;17;Masculino;12263,0;1;0;0,712992928;66,59;1;1;0
Ingressante;2023_00420;2023;Administração;20;Feminino;5162,0;0;1;0,904238944;56,19;1;1;0
Matriculado;2023_00421;2023;Administração;22;Outro;12520,0;0;1;0,53851857;71,19;0;1;0
Matriculado;2023_00422;2023;Medicina;24;Feminino;9586,0;0;0;0,899703267;48,31;1;1;0
Matriculado;2023_00423;2023;Direito;22;Feminino;5039,0;0;1;0,893884791;69,59;0;0;0
Matriculado;2023_00424;2023;Arquitetura;28;Masculino;7899,0;1;0;0,435248913;42,22;1;1;1
Ingressante;2023_00425;2023;Computação;25;Feminino;9815,0;0;0;0,5542207;47,09;1;1;0
Matriculado;2023_00426;2023;Engenharia;25;Feminino;10140,0;0;1;0,503023923;54,23;2;1;0
Ingressante;2023_00427;2023;Pedagogia;18;Feminino;9403,0;1;0;0,967821247;67,91;1;1;0
Matriculado;2023_00428;2023;Engenharia;26;Masculino;10106,0;0;1;0,749229312;68,53;0;1;0
Ingressante;2023_00429;2023;Pedagogia;17;Feminino;8035,0;0;0;0,911534661;52,23;1;1;0
Ingressante;2023_00430;2023;Engenharia;18;Feminino;10857,0;1;1;0,499328855;43,72;1;0;1
Matriculado;2023_00431;2023;Medicina;21;Feminino;10904,0;0;0;0,749512616;83,09;2;1;0
Ingressante;2023_00432;2023;Computação;20;Feminino;4485,0;0;0;0,701733856;66,0;3;1;0
Ingressante;2023_00433;2023;Arquitetura;20;Masculino;9513,0;0;1;0,669176118;62,94;2;0;0
Ingressante;2023_00434;2023;Pedagogia;25;Feminino;1979,0;0;0;0,805494568;70,46;0;1;0
Matriculado;2023_00435;2023;Arquitetura;27;Masculino;11075,0;0;1;0,738549403;50,69;0;1;1
Matriculado;2023_00436;2023;Arquitetura;24;Feminino;12843,0;0;0;0,63352443;81,06;1;1;0
Matriculado;2023_00437;2023;Arquitetura;22;Feminino;2600,0;1;0;0,859781583;73,64;1;0;0
Matriculado;2023_00438;2023;Psicologia;17;Masculino;8851,0;0;1;0,570182954;60,74;0;0;0
Ingressante;2023_00439;2023;Direito;18;Outro;4781,0;0;0;0,981042716;64,06;2;1;0
Matriculado;2023_00440;2023;Engenharia;22;Feminino;11929,0;1;0;0,690375406;61,4;0;1;0
Ingressante;2023_00441;2023;Arquitetura;27;Masculino;5801,0;0;1;0,7111408;84,99;0;1;0
Ingressante;2023_00442;2023;Engenharia;18;Feminino;1858,0;1;1;0,843203101;71,46;1;1;0
Matriculado;2023_00443;2023;Arquitetura;29;Masculino;14865,0;0;0;0,644120339;73,13;1;1;1
Matriculado;2023_00444;2023;Pedagogia;26;Feminino;10540,0;0;0;0,867055853;66,03;3;1;0
Matriculado;2023_00445;2023;Direito;21;Feminino;11013,0;1;1;0,834849227;64,99;1;0;0
Ingressante;2023_00446;2023;Direito;21;Outro;4641,0;0;1;0,727777687;93,18;0;1;0
Ingressante;2023_00447;2023;Medicina;22;Feminino;9798,0;1;1;0,913078734;59,56;0;1;0
Ingressante;2023_00448;2023;Psicologia;22;Feminino;10581,0;0;1;0,508717467;68,28;3;0;0
Matriculado;2023_00449;2023;Medicina;22;Feminino;1245,0;0;0;0,897013575;95,92;1;1;0
Matriculado;2023_00450;2023;Medicina;18;Masculino;8230,0;0;1;0,849555132;84,9;2;1;0
Matriculado;2023_00451;2023;Medicina;26;Feminino;7535,0;0;1;0,805403574;70,68;2;1;0
Matriculado;2023_00452;2023;Medicina;29;Feminino;8355,0;1;0;0,858368956;42,35;2;1;1
Matriculado;2023_00453;2023;Medicina;19;Masculino;3281,0;0;0;0,635803363;97,53;1;1;0
Matriculado;2023_00454;2023;Computação;22;Masculino;4070,0;1;0;0,774462488;61,39;0;1;0
Matriculado;2023_00455;2023;Direito;29;Feminino;6715,0;0;1;0,587404226;66,25;1;0;0
Matriculado;2023_00456;2023;Medicina;24;Feminino;3225,0;0;0;0,847329781;80,47;3;1;1
Ingressante;2023_00457;2023;Arquitetura;28;Masculino;3683,0;0;0;0,66306645;61,9;0;1;0
Matriculado;2023_00458;2023;Direito;29;Masculino;2349,0;0;0;0,765487443;68,19;0;1;0
Ingressante;2023_00459;2023;Direito;27;Masculino;10588,0;0;0;0,933388375;65,96;0;0;0
Matriculado;2023_00460;2023;Administração;28;Feminino;12553,0;0;0;0,879361763;59,54;1;0;0
Matriculado;2023_00461;2023;Computação;17;Masculino;11458,0;0;1;0,926418511;70,26;1;1;0
Ingressante;2023_00462;2023;Medicina;17;Feminino;8449,0;1;0;0,582122616;55,48;0;1;0
Ingressante;2023_00463;2023;Engenharia;27;Masculino;5392,0;1;1;0,691604801;47,95;0;0;1
Matriculado;2023_00464;2023;Pedagogia;29;Feminino;11422,0;0;1;0,619701937;73,11;2;1;0
Ingressante;2023_00465;2023;Psicologia;18;Masculino;8776,0;0;1;0,711653718;83,77;2;1;0
Matriculado;2023_00466;2023;Arquitetura;27;Feminino;14082,0;0;1;0,923873123;53,86;0;0;0
Matriculado;2023_00467;2023;Engenharia;28;Masculino;3479,0;0;0;0,780291232;57,09;3;1;0
Matriculado;2023_00468;2023;Computação;28;Feminino;9172,0;0;0;0,833784423;65,07;0;1;0
Matriculado;2023_00469;2023;Pedagogia;22;Masculino;1491,0;0;0;0,574938579;65,08;0;0;0
Matriculado;2023_00470;2023;Computação;25;Feminino;2646,0;1;1;0,931068512;35,41;0;1;0
Ingressante;2023_00471;2023;Arquitetura;20;Feminino;13517,0;0;0;0,895484286;58,64;0;1;0
Matriculado;2023_00472;2023;Direito;19;Masculino;13090,0;0;0;0,845693326;91,92;1;1;0
Matriculado;2023_00473;2023;Pedagogia;28;Feminino;12186,0;0;1;0,933552382;85,96;0;1;0
Matriculado;2023_00474;2023;Direito;24;Feminino;2594,0;1;1;0,734969888;90,56;2;0;1
Ingressante;2023_00475;2023;Arquitetura;27;Masculino;7125,0;0;1;0,92118206;74,26;2;1;0
Matriculado;2023_00476;2023;Engenharia;26;Masculino;1268,0;1;1;0,82735413;57,02;1;0;0
Ingressante;2023_00477;2023;Arquitetura;25;Masculino;14658,0;1;0;0,902792669;68,84;1;1;1
Matriculado;2023_00478;2023;Engenharia;28;Feminino;4037,0;1;1;0,879142716;73,97;1;1;0
Matriculado;2023_00479;2023;Pedagogia;27;Feminino;6226,0;1;0;0,91646127;60,06;3;0;1
Matriculado;2023_00480;2023;Pedagogia;21;Masculino;12975,0;0;1;0,906592913;39,13;1;0;0
Matriculado;2023_00481;2023;Medicina;25;Feminino;1938,0;0;0;0,709727577;78,58;1;1;0
Ingressante;2023_00482;2023;Computação;18;Feminino;9919,0;0;0;0,826584512;58,27;0;1;0
Ingressante;2023_00483;2023;Medicina;19;Outro;1647,0;0;1;0,814511142;74,39;0;1;1
Ingressante;2023_00484;2023;Computação;23;Feminino;13920,0;0;0;0,610138169;41,28;1;1;0
Matriculado;2023_00485;2023;Medicina;23;Outro;13411,0;0;1;0,913675946;55,37;0;1;0
Matriculado;2023_00486;2023;Direito;22;Feminino;9153,0;0;1;0,878394735;70,81;1;1;0
Matriculado;2023_00487;2023;Pedagogia;22;Masculino;7910,0;1;1;0,428987946;74,46;0;0;1
Matriculado;2023_00488;2023;Engenharia;18;Feminino;4891,0;0;0;0,478476633;76,22;1;0;0
Matriculado;2023_00489;2023;Computação;26;Feminino;4890,0;0;0;0,773560247;63,96;3;0;0
Matriculado;2023_00490;2023;Arquitetura;22;Feminino;2100,0;1;1;0,758925476;67,89;1;0;0
Ingressante;2023_00491;2023;Computação;20;Feminino;12698,0;0;1;0,820250481;70,84;1;0;0
Ingressante;2023_00492;2023;Engenharia;28;Feminino;6061,0;1;0;0,738626736;69,79;1;0;0
Matriculado;2023_00493;2023;Medicina;19;Feminino;11935,0;1;0;0,866071215;73,56;1;1;0
Matriculado;2023_00494;2023;Computação;29;Masculino;2707,0;0;0;0,588664089;47,73;1;1;1
Ingressante;2023_00495;2023;Psicologia;27;Masculino;7262,0;0;1;0,512668903;92,94;2;0;0
Ingressante;2023_00496;2023;Direito;29;Feminino;13166,0;0;0;0,902150885;62,23;0;1;0
Ingressante;2023_00497;2023;Pedagogia;18;Feminino;12143,0;1;0;0,878497999;63,57;0;0;0
Ingressante;2023_00498;2023;Engenharia;17;Masculino;11553,0;0;1;0,923415192;60,63;1;1;0
Matriculado;2023_00499;2023;Pedagogia;27;Feminino;4891,0;0;0;0,826714639;68,47;1;0;1
Ingressante;2023_00500;2023;Psicologia;27;Feminino;7961,0;1;1;0,949050711;43,36;1;1;0
Matriculado;2023_00501;2023;Computação;21;Masculino;8840,0;0;0;0,850454345;57,69;3;1;0
Matriculado;2023_00502;2023;Computação;18;Masculino;8730,0;1;0;0,611516971;36,37;1;1;0
Matriculado;2023_00503;2023;Arquitetura;18;Masculino;6162,0;1;0;0,755023605;57,98;2;0;0
Ingressante;2023_00504;2023;Psicologia;23;Outro;2430,0;1;0;0,890791891;67,36;1;0;0
Matriculado;2023_00505;2023;Engenharia;24;Masculino;5001,0;1;0;0,749664794;73,54;0;1;0
Ingressante;2023_00506;2023;Arquitetura;29;Masculino;13782,0;0;0;0,708930481;64,11;1;1;0
Matriculado;2023_00507;2023;Direito;26;Feminino;5086,0;1;0;0,660053228;69,28;4;1;1
Matriculado;2023_00508;2023;Arquitetura;24;Masculino;5833,0;0;1;0,654143895;39,71;1;1;0
Matriculado;2023_00509;2023;Administração;20;Masculino;14055,0;0;0;0,698574986;67,33;1;1;0
Matriculado;2023_00510;2023;Engenharia;17;Masculino;14993,0;0;1;0,979955213;83,85;1;0;1
Ingressante;2023_00511;2023;Administração;27;Feminino;10919,0;1;1;0,884961249;71,95;0;1;0
Matriculado;2023_00512;2023;Psicologia;23;Feminino;5843,0;1;0;0,971158396;53,8;1;1;0
Matriculado;2023_00513;2023;Medicina;17;Masculino;2460,0;1;0;0,93322487;67,53;3;1;0
Ingressante;2023_00514;2023;Administração;27;Masculino;3714,0;0;0;0,946461065;85,47;0;1;0
Matriculado;2023_00515;2023;Direito;20;Outro;6311,0;1;0;0,667561772;73,54;1;1;1
Matriculado;2023_00516;2023;Arquitetura;24;Masculino;4869,0;1;0;0,801385081;73,95;1;1;0
Matriculado;2023_00517;2023;Medicina;18;Masculino;2962,0;0;0;0,765931325;53,2;0;1;0
Ingressante;2023_00518;2023;Arquitetura;22;Masculino;11151,0;0;1;0,871072941;59,56;2;1;0
Ingressante;2023_00519;2023;Administração;29;Feminino;3435,0;0;0;0,926502408;63,97;0;0;0
